index,Height,Height (m),Weight,BMI
8247,149,1.49,68,30.62925093
8248,150,1.5,26,11.55555556
8249,177,1.77,100,31.91930799
8250,177,1.77,57,18.19400555
8251,156,1.56,83,34.10585141
8252,159,1.59,97,38.36873541
8253,168,1.68,49,17.36111111
8254,143,1.43,83,40.58878185
8255,155,1.55,85,35.3798127
8256,170,1.7,28,9.688581315
8257,170,1.7,52,17.99307958
8258,152,1.52,66,28.56648199
8259,168,1.68,61,21.61281179
8260,145,1.45,44,20.9274673
8261,163,1.63,38,14.30238248
8262,144,1.44,94,45.33179012
8263,141,1.41,71,35.71248931
8264,164,1.64,36,13.38488995
8265,158,1.58,61,24.43518667
8266,179,1.79,75,23.40750913
8267,164,1.64,95,35.32123736
8268,177,1.77,32,10.21417856
8269,165,1.65,76,27.91551882
8270,149,1.49,76,34.23269222
8271,172,1.72,51,17.23904813
8272,156,1.56,46,18.90203813
8273,168,1.68,71,25.15589569
8274,144,1.44,55,26.52391975
8275,178,1.78,31,9.784118167
8276,161,1.61,100,38.57875854
8277,141,1.41,70,35.2094965
8278,174,1.74,29,9.578544061
8279,151,1.51,82,35.96333494
8280,164,1.64,65,24.1671624
8281,177,1.77,79,25.21625331
8282,160,1.6,87,33.984375
8283,158,1.58,73,29.24210864
8284,159,1.59,91,35.99541157
8285,173,1.73,92,30.73941662
8286,156,1.56,68,27.94214333
8287,145,1.45,100,47.56242568
8288,166,1.66,87,31.57207142
8289,146,1.46,62,29.08613248
8290,169,1.69,33,11.55421729
8291,177,1.77,26,8.299020077
8292,170,1.7,92,31.83391003
8293,141,1.41,94,47.28132388
8294,168,1.68,94,33.30498866
8295,155,1.55,70,29.13631634
8296,180,1.8,44,13.58024691
8297,144,1.44,44,21.2191358
8298,152,1.52,93,40.25277008
8299,150,1.5,62,27.55555556
8300,141,1.41,37,18.61073387
8301,169,1.69,44,15.40562305
8302,180,1.8,34,10.49382716
8303,147,1.47,51,23.60127725
8304,176,1.76,81,26.14927686
8305,160,1.6,50,19.53125
8306,157,1.57,33,13.38796706
8307,148,1.48,45,20.54419284
8308,146,1.46,98,45.97485457
8309,172,1.72,94,31.77393186
8310,148,1.48,45,20.54419284
8311,151,1.51,40,17.54309022
8312,162,1.62,91,34.67459229
8313,168,1.68,74,26.21882086
8314,167,1.67,93,33.34648069
8315,146,1.46,89,41.75267405
8316,142,1.42,99,49.09740131
8317,142,1.42,54,26.78040071
8318,142,1.42,88,43.6421345
8319,180,1.8,77,23.7654321
8320,140,1.4,74,37.75510204
8321,157,1.57,69,27.99302203
8322,180,1.8,47,14.50617284
8323,146,1.46,91,42.69093639
8324,144,1.44,63,30.38194444
8325,179,1.79,97,30.27371181
8326,148,1.48,85,38.80569759
8327,141,1.41,97,48.7903023
8328,149,1.49,52,23.42236836
8329,140,1.4,56,28.57142857
8330,154,1.54,34,14.33631304
8331,169,1.69,79,27.66009594
8332,144,1.44,90,43.40277778
8333,148,1.48,83,37.89262235
8334,143,1.43,33,16.13770845
8335,166,1.66,37,13.42720279
8336,173,1.73,91,30.40529253
8337,151,1.51,68,29.82325337
8338,179,1.79,45,14.04450548
8339,161,1.61,33,12.73099032
8340,158,1.58,78,31.24499279
8341,153,1.53,98,41.86424025
8342,152,1.52,66,28.56648199
8343,164,1.64,75,27.88518739
8344,153,1.53,74,31.61177325
8345,156,1.56,49,20.13477975
8346,168,1.68,53,18.77834467
8347,179,1.79,59,18.41390718
8348,177,1.77,68,21.70512943
8349,170,1.7,77,26.64359862
8350,161,1.61,63,24.30461788
8351,179,1.79,59,18.41390718
8352,160,1.6,76,29.6875
8353,151,1.51,91,39.91053024
8354,172,1.72,85,28.73174689
8355,166,1.66,68,24.67702134
8356,160,1.6,63,24.609375
8357,161,1.61,33,12.73099032
8358,162,1.62,40,15.24157903
8359,142,1.42,55,27.27633406
8360,145,1.45,74,35.19619501
8361,162,1.62,93,35.43667124
8362,157,1.57,62,25.15315023
8363,152,1.52,52,22.50692521
8364,151,1.51,70,30.70040788
8365,163,1.63,47,17.68978885
8366,166,1.66,81,29.39468718
8367,156,1.56,87,35.7495069
8368,145,1.45,55,26.15933413
8369,171,1.71,74,25.30693205
8370,169,1.69,80,28.01022373
8371,163,1.63,75,28.22838647
8372,162,1.62,72,27.43484225
8373,166,1.66,78,28.30599506
8374,142,1.42,40,19.83733386
8375,179,1.79,75,23.40750913
8376,177,1.77,63,20.10916403
8377,147,1.47,78,36.09607108
8378,175,1.75,79,25.79591837
8379,166,1.66,95,34.4752504
8380,168,1.68,37,13.10941043
8381,156,1.56,38,15.61472715
8382,170,1.7,55,19.03114187
8383,166,1.66,78,28.30599506
8384,150,1.5,39,17.33333333
8385,157,1.57,54,21.90758246
8386,165,1.65,33,12.12121212
8387,153,1.53,60,25.6311675
8388,180,1.8,45,13.88888889
8389,161,1.61,72,27.77670615
8390,179,1.79,27,8.426703286
8391,158,1.58,85,34.0490306
8392,143,1.43,99,48.41312534
8393,148,1.48,73,33.32724617
8394,176,1.76,31,10.00774793
8395,151,1.51,85,37.27906671
8396,169,1.69,49,17.15626204
8397,178,1.78,98,30.93043808
8398,159,1.59,73,28.87544005
8399,178,1.78,40,12.6246686
8400,145,1.45,50,23.78121284
8401,148,1.48,68,31.04455807
8402,142,1.42,31,15.37393374
8403,161,1.61,99,38.19297095
8404,167,1.67,83,29.76083761
8405,165,1.65,79,29.0174472
8406,149,1.49,75,33.78226206
8407,168,1.68,43,15.23526077
8408,178,1.78,36,11.36220174
8409,140,1.4,95,48.46938776
8410,148,1.48,64,29.2184076
8411,175,1.75,97,31.67346939
8412,156,1.56,41,16.84746877
8413,149,1.49,91,40.98914463
8414,166,1.66,70,25.40281608
8415,140,1.4,58,29.59183673
8416,164,1.64,58,21.56454491
8417,178,1.78,47,14.83398561
8418,151,1.51,83,36.4019122
8419,155,1.55,99,41.20707596
8420,168,1.68,58,20.54988662
8421,174,1.74,60,19.81767737
8422,162,1.62,77,29.34003963
8423,172,1.72,37,12.50676041
8424,177,1.77,55,17.55561939
8425,143,1.43,73,35.69856717
8426,172,1.72,41,13.85884262
8427,145,1.45,53,25.20808561
8428,150,1.5,39,17.33333333
8429,163,1.63,84,31.61579284
8430,167,1.67,82,29.4022733
8431,155,1.55,44,18.31425598
8432,167,1.67,27,9.68123633
8433,174,1.74,80,26.42356982
8434,164,1.64,93,34.57763236
8435,152,1.52,31,13.41759003
8436,178,1.78,96,30.29920465
8437,146,1.46,76,35.65396885
8438,177,1.77,96,30.64253567
8439,169,1.69,46,16.10587865
8440,158,1.58,49,19.6282647
8441,173,1.73,41,13.69908784
8442,176,1.76,96,30.99173554
8443,148,1.48,58,26.47918188
8444,177,1.77,35,11.1717578
8445,141,1.41,81,40.74241738
8446,179,1.79,71,22.15910864
8447,144,1.44,28,13.50308642
8448,157,1.57,25,10.14239929
8449,175,1.75,99,32.32653061
8450,162,1.62,86,32.76939491
8451,166,1.66,81,29.39468718
8452,176,1.76,77,24.85795455
8453,163,1.63,85,31.99217133
8454,156,1.56,89,36.57133465
8455,158,1.58,81,32.44672328
8456,159,1.59,99,39.15984336
8457,170,1.7,67,23.183391
8458,147,1.47,60,27.76620852
8459,147,1.47,96,44.42593364
8460,156,1.56,64,26.29848784
8461,174,1.74,32,10.56942793
8462,141,1.41,79,39.73643177
8463,144,1.44,54,26.04166667
8464,140,1.4,80,40.81632653
8465,147,1.47,64,29.61728909
8466,162,1.62,87,33.15043439
8467,169,1.69,54,18.90690102
8468,169,1.69,68,23.80869017
8469,147,1.47,31,14.3458744
8470,172,1.72,73,24.67550027
8471,178,1.78,80,25.2493372
8472,158,1.58,29,11.61672809
8473,178,1.78,47,14.83398561
8474,156,1.56,59,24.24391847
8475,152,1.52,98,42.41689751
8476,175,1.75,74,24.16326531
8477,179,1.79,81,25.28010986
8478,152,1.52,30,12.98476454
8479,161,1.61,87,33.56351993
8480,140,1.4,81,41.32653061
8481,163,1.63,91,34.25044224
8482,161,1.61,96,37.03560819
8483,172,1.72,100,33.80205516
8484,162,1.62,100,38.10394757
8485,148,1.48,89,40.63184806
8486,179,1.79,98,30.58581193
8487,152,1.52,69,29.86495845
8488,140,1.4,91,46.42857143
8489,156,1.56,47,19.31295201
8490,161,1.61,46,17.74622893
8491,154,1.54,40,16.86625063
8492,145,1.45,88,41.8549346
8493,155,1.55,61,25.39021852
8494,143,1.43,32,15.64868698
8495,174,1.74,85,28.07504294
8496,163,1.63,75,28.22838647
8497,180,1.8,80,24.69135802
8498,150,1.5,86,38.22222222
8499,149,1.49,98,44.14215576
8500,167,1.67,83,29.76083761
8501,174,1.74,50,16.51473114
8502,166,1.66,84,30.4833793
8503,155,1.55,53,22.0603538
8504,150,1.5,38,16.88888889
8505,148,1.48,57,26.02264427
8506,142,1.42,25,12.39833366
8507,160,1.6,36,14.0625
8508,165,1.65,53,19.46740129
8509,145,1.45,43,20.45184304
8510,177,1.77,59,18.83239171
8511,157,1.57,93,37.72972534
8512,171,1.71,96,32.83061455
8513,179,1.79,45,14.04450548
8514,159,1.59,51,20.17325264
8515,179,1.79,25,7.802503043
8516,148,1.48,47,21.45726808
8517,168,1.68,88,31.17913832
8518,148,1.48,42,19.17457999
8519,180,1.8,83,25.61728395
8520,148,1.48,77,35.15339664
8521,157,1.57,42,17.0392308
8522,172,1.72,81,27.37966468
8523,178,1.78,46,14.51836889
8524,152,1.52,54,23.37257618
8525,172,1.72,89,30.0838291
8526,143,1.43,38,18.58281579
8527,144,1.44,47,22.66589506
8528,152,1.52,67,28.99930748
8529,143,1.43,55,26.89618074
8530,164,1.64,71,26.39797739
8531,171,1.71,69,23.59700421
8532,146,1.46,48,22.51829612
8533,142,1.42,49,24.30073398
8534,165,1.65,100,36.73094582
8535,141,1.41,51,25.65263317
8536,171,1.71,74,25.30693205
8537,173,1.73,57,19.04507334
8538,159,1.59,55,21.75546853
8539,154,1.54,40,16.86625063
8540,167,1.67,29,10.39836495
8541,165,1.65,38,13.95775941
8542,141,1.41,64,32.19153966
8543,172,1.72,30,10.14061655
8544,174,1.74,60,19.81767737
8545,179,1.79,65,20.28650791
8546,150,1.5,78,34.66666667
8547,167,1.67,72,25.81663021
8548,179,1.79,67,20.91070816
8549,164,1.64,94,34.94943486
8550,140,1.4,57,29.08163265
8551,148,1.48,72,32.87070855
8552,146,1.46,73,34.24657534
8553,174,1.74,33,10.89972255
8554,147,1.47,88,40.7237725
8555,145,1.45,59,28.06183115
8556,173,1.73,57,19.04507334
8557,179,1.79,66,20.59860803
8558,147,1.47,74,34.24499051
8559,162,1.62,39,14.86053955
8560,141,1.41,29,14.58679141
8561,151,1.51,71,31.13898513
8562,163,1.63,95,35.75595619
8563,153,1.53,100,42.7186125
8564,179,1.79,82,25.59220998
8565,147,1.47,73,33.78222037
8566,162,1.62,95,36.19875019
8567,165,1.65,44,16.16161616
8568,168,1.68,55,19.48696145
8569,177,1.77,67,21.38593635
8570,180,1.8,37,11.41975309
8571,179,1.79,94,29.33741144
8572,164,1.64,41,15.24390244
8573,144,1.44,52,25.07716049
8574,141,1.41,91,45.77234546
8575,142,1.42,33,16.36580044
8576,180,1.8,99,30.55555556
8577,148,1.48,64,29.2184076
8578,144,1.44,54,26.04166667
8579,156,1.56,30,12.32741617
8580,176,1.76,39,12.59039256
8581,172,1.72,42,14.19686317
8582,144,1.44,78,37.61574074
8583,170,1.7,65,22.49134948
8584,162,1.62,43,16.38469745
8585,161,1.61,73,28.16249373
8586,155,1.55,93,38.70967742
8587,142,1.42,75,37.19500099
8588,152,1.52,38,16.44736842
8589,152,1.52,73,31.59626039
8590,144,1.44,76,36.65123457
8591,151,1.51,48,21.05170826
8592,180,1.8,27,8.333333333
8593,167,1.67,29,10.39836495
8594,140,1.4,96,48.97959184
8595,171,1.71,44,15.047365
8596,172,1.72,64,21.63331531
8597,152,1.52,32,13.85041551
8598,164,1.64,48,17.84651993
8599,149,1.49,76,34.23269222
8600,157,1.57,39,15.82214289
8601,178,1.78,56,17.67453604
8602,162,1.62,31,11.81222375
8603,156,1.56,46,18.90203813
8604,160,1.6,83,32.421875
8605,162,1.62,76,28.95900015
8606,171,1.71,32,10.94353818
8607,178,1.78,97,30.61482136
8608,163,1.63,82,30.86303587
8609,160,1.6,85,33.203125
8610,160,1.6,90,35.15625
8611,176,1.76,54,17.43285124
8612,178,1.78,52,16.41206918
8613,151,1.51,61,26.75321258
8614,140,1.4,72,36.73469388
8615,143,1.43,49,23.96205193
8616,169,1.69,65,22.75830678
8617,180,1.8,26,8.024691358
8618,161,1.61,31,11.95941515
8619,140,1.4,76,38.7755102
8620,174,1.74,80,26.42356982
8621,162,1.62,94,35.81771071
8622,140,1.4,92,46.93877551
8623,152,1.52,81,35.05886427
8624,164,1.64,58,21.56454491
8625,160,1.6,42,16.40625
8626,147,1.47,48,22.21296682
8627,170,1.7,63,21.79930796
8628,153,1.53,54,23.06805075
8629,147,1.47,51,23.60127725
8630,172,1.72,77,26.02758248
8631,177,1.77,28,8.937406237
8632,142,1.42,31,15.37393374
8633,167,1.67,25,8.964107713
8634,168,1.68,64,22.67573696
8635,168,1.68,84,29.76190476
8636,174,1.74,67,22.12973973
8637,165,1.65,92,33.79247016
8638,164,1.64,73,27.14158239
8639,176,1.76,41,13.23605372
8640,172,1.72,88,29.74580855
8641,168,1.68,64,22.67573696
8642,178,1.78,73,23.0400202
8643,174,1.74,88,29.06592681
8644,173,1.73,26,8.687226436
8645,177,1.77,76,24.25867407
8646,169,1.69,45,15.75575085
8647,155,1.55,49,20.39542144
8648,164,1.64,95,35.32123736
8649,154,1.54,53,22.34778209
8650,179,1.79,62,19.35020755
8651,150,1.5,56,24.88888889
8652,179,1.79,64,19.97440779
8653,143,1.43,88,43.03388919
8654,157,1.57,51,20.69049454
8655,144,1.44,92,44.36728395
8656,164,1.64,41,15.24390244
8657,158,1.58,78,31.24499279
8658,171,1.71,65,22.22906193
8659,140,1.4,30,15.30612245
8660,154,1.54,98,41.32231405
8661,163,1.63,35,13.17324702
8662,150,1.5,99,44
8663,171,1.71,75,25.64891762
8664,164,1.64,97,36.06484236
8665,141,1.41,71,35.71248931
8666,178,1.78,82,25.88057064
8667,152,1.52,67,28.99930748
8668,180,1.8,100,30.86419753
8669,154,1.54,41,17.2879069
8670,172,1.72,59,19.94321255
8671,173,1.73,56,18.71094925
8672,152,1.52,56,24.23822715
8673,150,1.5,51,22.66666667
8674,150,1.5,65,28.88888889
8675,145,1.45,44,20.9274673
8676,175,1.75,53,17.30612245
8677,155,1.55,60,24.97398543
8678,157,1.57,25,10.14239929
8679,142,1.42,89,44.13806784
8680,165,1.65,42,15.42699725
8681,143,1.43,95,46.45703946
8682,140,1.4,34,17.34693878
8683,170,1.7,48,16.60899654
8684,140,1.4,31,15.81632653
8685,143,1.43,54,26.40715927
8686,163,1.63,50,18.81892431
8687,160,1.6,94,36.71875
8688,168,1.68,59,20.90419501
8689,175,1.75,71,23.18367347
8690,140,1.4,94,47.95918367
8691,156,1.56,100,41.09138725
8692,169,1.69,94,32.91201288
8693,170,1.7,25,8.650519031
8694,166,1.66,83,30.12048193
8695,174,1.74,52,17.17532039
8696,144,1.44,30,14.46759259
8697,177,1.77,43,13.72530244
8698,144,1.44,54,26.04166667
8699,159,1.59,45,17.7999288
8700,140,1.4,52,26.53061224
8701,150,1.5,52,23.11111111
8702,160,1.6,79,30.859375
8703,175,1.75,84,27.42857143
8704,157,1.57,90,36.51263743
8705,146,1.46,60,28.14787014
8706,166,1.66,95,34.4752504
8707,142,1.42,48,23.80480063
8708,174,1.74,61,20.14797199
8709,150,1.5,40,17.77777778
8710,165,1.65,68,24.97704316
8711,162,1.62,83,31.62627648
8712,140,1.4,68,34.69387755
8713,172,1.72,82,27.71768524
8714,169,1.69,40,14.00511187
8715,148,1.48,72,32.87070855
8716,180,1.8,42,12.96296296
8717,153,1.53,30,12.81558375
8718,142,1.42,79,39.17873438
8719,172,1.72,39,13.18280151
8720,166,1.66,45,16.33038177
8721,151,1.51,55,24.12174905
8722,150,1.5,39,17.33333333
8723,176,1.76,86,27.76342975
8724,158,1.58,78,31.24499279
8725,151,1.51,41,17.98166747
8726,153,1.53,57,24.34960912
8727,166,1.66,33,11.9756133
8728,175,1.75,61,19.91836735
8729,153,1.53,99,42.29142637
8730,180,1.8,59,18.20987654
8731,157,1.57,92,37.32402937
8732,174,1.74,100,33.02946228
8733,157,1.57,32,12.98227109
8734,140,1.4,53,27.04081633
8735,180,1.8,86,26.54320988
8736,141,1.41,36,18.10774106
8737,143,1.43,43,21.02792313
8738,154,1.54,86,36.26243886
8739,170,1.7,92,31.83391003
8740,165,1.65,58,21.30394858
8741,172,1.72,59,19.94321255
8742,153,1.53,35,14.95151437
8743,140,1.4,51,26.02040816
8744,172,1.72,70,23.66143862
8745,157,1.57,39,15.82214289
8746,159,1.59,53,20.96436059
8747,180,1.8,62,19.13580247
8748,167,1.67,95,34.06360931
8749,174,1.74,73,24.11150746
8750,176,1.76,32,10.33057851
8751,178,1.78,53,16.7276859
8752,152,1.52,66,28.56648199
8753,177,1.77,97,30.96172875
8754,179,1.79,85,26.52851035
8755,141,1.41,75,37.72446054
8756,151,1.51,43,18.85882198
8757,159,1.59,79,31.24876389
8758,150,1.5,29,12.88888889
8759,160,1.6,72,28.125
8760,149,1.49,83,37.38570335
8761,162,1.62,25,9.525986892
8762,155,1.55,37,15.40062435
8763,165,1.65,38,13.95775941
8764,179,1.79,75,23.40750913
8765,166,1.66,99,35.92683989
8766,179,1.79,31,9.675103773
8767,155,1.55,28,11.65452653
8768,146,1.46,39,18.29611559
8769,173,1.73,71,23.72281065
8770,165,1.65,39,14.32506887
8771,161,1.61,42,16.20307858
8772,177,1.77,85,27.13141179
8773,152,1.52,73,31.59626039
8774,173,1.73,89,29.73704434
8775,171,1.71,31,10.60155261
8776,159,1.59,27,10.67995728
8777,153,1.53,39,16.66025887
8778,166,1.66,64,23.22543185
8779,156,1.56,95,39.03681788
8780,159,1.59,58,22.94213045
8781,170,1.7,89,30.79584775
8782,160,1.6,27,10.546875
8783,173,1.73,92,30.73941662
8784,157,1.57,83,33.67276563
8785,144,1.44,86,41.47376543
8786,148,1.48,95,43.37107378
8787,154,1.54,54,22.76943835
8788,140,1.4,31,15.81632653
8789,154,1.54,83,34.99747006
8790,175,1.75,27,8.816326531
8791,162,1.62,85,32.38835543
8792,157,1.57,58,23.53036634
8793,159,1.59,74,29.27099403
8794,174,1.74,66,21.79944511
8795,180,1.8,25,7.716049383
8796,178,1.78,52,16.41206918
8797,153,1.53,79,33.74770387
8798,160,1.6,29,11.328125
8799,177,1.77,44,14.04449552
8800,142,1.42,37,18.34953382
8801,156,1.56,66,27.12031558
8802,172,1.72,51,17.23904813
8803,150,1.5,64,28.44444444
8804,162,1.62,39,14.86053955
8805,160,1.6,66,25.78125
8806,165,1.65,41,15.05968779
8807,141,1.41,88,44.26336703
8808,160,1.6,62,24.21875
8809,148,1.48,48,21.9138057
8810,148,1.48,80,36.5230095
8811,179,1.79,52,16.22920633
8812,142,1.42,66,32.73160087
8813,152,1.52,26,11.2534626
8814,166,1.66,54,19.59645812
8815,180,1.8,61,18.82716049
8816,166,1.66,30,10.88692118
8817,140,1.4,63,32.14285714
8818,157,1.57,48,19.47340663
8819,159,1.59,85,33.62208773
8820,140,1.4,51,26.02040816
8821,140,1.4,42,21.42857143
8822,153,1.53,63,26.91272587
8823,161,1.61,65,25.07619305
8824,169,1.69,38,13.30485627
8825,153,1.53,58,24.77679525
8826,171,1.71,96,32.83061455
8827,161,1.61,43,16.58886617
8828,153,1.53,92,39.3011235
8829,160,1.6,57,22.265625
8830,156,1.56,91,37.39316239
8831,143,1.43,96,46.94606093
8832,150,1.5,84,37.33333333
8833,159,1.59,53,20.96436059
8834,155,1.55,63,26.2226847
8835,175,1.75,29,9.469387755
8836,151,1.51,30,13.15731766
8837,158,1.58,40,16.02307323
8838,165,1.65,57,20.93663912
8839,141,1.41,58,29.17358282
8840,148,1.48,27,12.3265157
8841,148,1.48,100,45.65376187
8842,170,1.7,73,25.25951557
8843,155,1.55,25,10.40582726
8844,160,1.6,56,21.875
8845,147,1.47,70,32.39390994
8846,156,1.56,83,34.10585141
8847,177,1.77,63,20.10916403
8848,164,1.64,67,24.9107674
8849,157,1.57,72,29.21010994
8850,146,1.46,78,36.59223119
8851,178,1.78,42,13.25590203
8852,165,1.65,35,12.85583104
8853,142,1.42,72,35.70720095
8854,141,1.41,84,42.25139581
8855,163,1.63,28,10.53859761
8856,144,1.44,37,17.8433642
8857,175,1.75,100,32.65306122
8858,161,1.61,52,20.06095444
8859,157,1.57,99,40.16390117
8860,161,1.61,85,32.79194476
8861,142,1.42,95,47.11366792
8862,163,1.63,89,33.49768527
8863,155,1.55,96,39.95837669
8864,146,1.46,76,35.65396885
8865,155,1.55,98,40.79084287
8866,159,1.59,61,24.12879237
8867,171,1.71,71,24.28097534
8868,175,1.75,55,17.95918367
8869,149,1.49,29,13.06247466
8870,164,1.64,48,17.84651993
8871,178,1.78,66,20.83070319
8872,168,1.68,79,27.99036281
8873,142,1.42,42,20.82920056
8874,153,1.53,40,17.087445
8875,160,1.6,70,27.34375
8876,157,1.57,52,21.09619051
8877,159,1.59,79,31.24876389
8878,153,1.53,27,11.53402537
8879,157,1.57,26,10.54809526
8880,146,1.46,45,21.11090261
8881,169,1.69,30,10.5038339
8882,146,1.46,64,30.02439482
8883,152,1.52,92,39.8199446
8884,161,1.61,76,29.31985649
8885,156,1.56,69,28.3530572
8886,157,1.57,60,24.34175829
8887,163,1.63,31,11.66773307
8888,153,1.53,94,40.15549575
8889,142,1.42,55,27.27633406
8890,141,1.41,49,24.64664755
8891,174,1.74,87,28.73563218
8892,141,1.41,52,26.15562597
8893,149,1.49,42,18.91806675
8894,161,1.61,50,19.28937927
8895,144,1.44,90,43.40277778
8896,180,1.8,80,24.69135802
8897,140,1.4,39,19.89795918
8898,171,1.71,48,16.41530727
8899,160,1.6,84,32.8125
8900,166,1.66,58,21.04804761
8901,174,1.74,27,8.917954816
8902,153,1.53,89,38.01956512
8903,180,1.8,93,28.7037037
8904,140,1.4,26,13.26530612
8905,178,1.78,37,11.67781846
8906,169,1.69,90,31.5115017
8907,162,1.62,67,25.52964487
8908,162,1.62,44,16.76573693
8909,156,1.56,95,39.03681788
8910,171,1.71,37,12.65346602
8911,144,1.44,61,29.41743827
8912,153,1.53,61,26.05835362
8913,179,1.79,37,11.5477045
8914,172,1.72,52,17.57706869
8915,140,1.4,92,46.93877551
8916,151,1.51,75,32.89329415
8917,151,1.51,94,41.22626201
8918,163,1.63,71,26.72287252
8919,164,1.64,62,23.05175491
8920,167,1.67,73,26.17519452
8921,170,1.7,61,21.10726644
8922,172,1.72,26,8.788534343
8923,166,1.66,42,15.24168965
8924,149,1.49,42,18.91806675
8925,149,1.49,96,43.24129544
8926,166,1.66,85,30.84627667
8927,148,1.48,73,33.32724617
8928,160,1.6,57,22.265625
8929,171,1.71,97,33.17260012
8930,172,1.72,74,25.01352082
8931,173,1.73,80,26.7299275
8932,158,1.58,83,33.24787694
8933,170,1.7,57,19.72318339
8934,169,1.69,58,20.30741221
8935,158,1.58,41,16.42365006
8936,173,1.73,39,13.03083965
8937,157,1.57,28,11.3594872
8938,149,1.49,87,39.18742399
